Regionsname;Jahr;Score
Märkischer Kreis;2014;0,9873606936362974
Märkischer Kreis;2015;0,9952276838440683
Märkischer Kreis;2016;0,9951974554119845
Märkischer Kreis;2017;0,9919305842242405
Märkischer Kreis;2018;0,9879609235819329
Märkischer Kreis;2019;0,9908195754110962
Märkischer Kreis;2020;0,9882949931054025
Märkischer Kreis;2021;0,9692812443151272
Märkischer Kreis;2022;0,7888414866724921
Märkischer Kreis;2023;0,3393232645802999
Märkischer Kreis;2024;0,5376397173477213
Märkischer Kreis;2025;0,7348045873431508
Olpe;2004;0,7381532303419758
Olpe;2005;0,9061605347858117
Olpe;2006;0,8848593065368927
Olpe;2007;0,8772968606899209
Olpe;2008;0,7483675293061118
Olpe;2009;0,9098958562775655
Olpe;2010;0,9579358278471075
Olpe;2011;0,9420526957823514
Olpe;2012;0,9571580327172532
Olpe;2013;0,9191254898217549
Olpe;2014;0,8584650485295315
Olpe;2015;0,9557180038221148
Olpe;2016;0,9769448098040027
Olpe;2017;0,9543809262366011
Olpe;2018;0,8617618333642098
Olpe;2019;0,9352986118256723
Olpe;2020;0,9263872145196811
Olpe;2021;0,9168057678223058
Olpe;2022;0,25471504886927415
Olpe;2023;-0,7025075353220173
Olpe;2024;-0,3142998496001267
Olpe;2025;-0,12879163961274812
Siegen-Wittgenstein;2004;-0,3179075369318242
Siegen-Wittgenstein;2005;0,18428381766677
Siegen-Wittgenstein;2006;0,04356919550229503
Siegen-Wittgenstein;2007;-0,2707714528043171
Siegen-Wittgenstein;2008;-0,2955385076492561
Siegen-Wittgenstein;2009;0,543388697184747
Siegen-Wittgenstein;2010;0,8521132715412449
Siegen-Wittgenstein;2011;0,7376920193035866
Siegen-Wittgenstein;2012;0,9011419892055439
Siegen-Wittgenstein;2013;0,8929907338104532
Siegen-Wittgenstein;2014;0,9533621280570468
Siegen-Wittgenstein;2015;0,9772373797742313
Siegen-Wittgenstein;2016;0,9739472816675664
Siegen-Wittgenstein;2017;0,95258394012922
Siegen-Wittgenstein;2018;0,910772188907901
Siegen-Wittgenstein;2019;0,8494099378442386
Siegen-Wittgenstein;2020;0,9374339377796038
Siegen-Wittgenstein;2021;0,9312225500252788
Siegen-Wittgenstein;2022;0,6712235574150447
Siegen-Wittgenstein;2023;-0,26307101971680147
Siegen-Wittgenstein;2024;0,29961443395756127
Siegen-Wittgenstein;2025;0,22048706048945194
Soest;2004;0,2000608083062009
Soest;2005;0,611462513716457
Soest;2006;0,44449619240066307
Soest;2007;0,19485297215672415
Soest;2008;0,09459471194932935
Soest;2009;0,6778884493647575
Soest;2010;0,7824650879832001
Soest;2011;0,6835157733214163
Soest;2012;0,9019462083660573
Soest;2013;0,9113065509085023
Soest;2014;0,9300143368460247
Soest;2015;0,9276340851991917
Soest;2016;0,9270478768438425
Soest;2017;0,9432927525666183
Soest;2018;0,8593234300890944
Soest;2019;0,9059180485656623
Soest;2020;0,8907402478504342
Soest;2021;0,8661741633532563
Soest;2022;0,41905148546950305
Soest;2023;-0,34412544866115063
Soest;2024;-0,19591049339695668
Soest;2025;-0,10967588353249685
Unna;2004;-0,2795072788848684
Unna;2005;0,17068279602262307
Unna;2006;0,06731446866242662
Unna;2007;-0,2081858373350241
Unna;2008;-0,22521875322265192
Unna;2009;0,4337301738818178
Unna;2010;0,5882635301604735
Unna;2011;0,6767380351586337
Unna;2012;0,9126207813580176
Unna;2013;0,8652903491617959
Unna;2014;0,9278219376221536
Unna;2015;0,9749443855637017
Unna;2016;0,9799531595860732
Unna;2017;0,9727627901722219
Unna;2018;0,9478980182434519
Unna;2019;0,9698238165116866
Unna;2020;0,9527511256109868
Unna;2021;0,9210088139122918
Unna;2022;0,569782376266622
Unna;2023;0,045464008718901126
Unna;2024;0,3149381614173531
Unna;2025;0,3656499247715297
Darmstadt;2004;0,03224615385262955
Darmstadt;2005;0,4190937701171768
Darmstadt;2006;0,21211439331756654
Darmstadt;2007;-0,0933750679086169
Darmstadt;2008;-0,09074517939091736
Darmstadt;2009;0,543370314368247
Darmstadt;2010;0,6261205967954209
Darmstadt;2011;0,3934573405732692
Darmstadt;2012;0,797112993682697
Darmstadt;2013;0,8415658837591675
Darmstadt;2014;0,8399415428707645
Darmstadt;2015;0,8940950198498968
Darmstadt;2016;0,8002973437552898
Darmstadt;2017;0,8551520318367474
Darmstadt;2018;0,8351279441051804
Darmstadt;2019;0,7858200843977597
Darmstadt;2020;0,8243761336997533
Darmstadt;2021;0,739217545556105
Darmstadt;2022;0,07745883376630969
Darmstadt;2023;-0,5635085315695156
Darmstadt;2024;-0,318638862087192
Darmstadt;2025;-0,15432507058711062
Frankfurt am Main;2004;-0,4515708345315008
Frankfurt am Main;2005;-0,11403927616397048
Frankfurt am Main;2006;-0,3584216756406534
Frankfurt am Main;2007;-0,5496779932624203
Frankfurt am Main;2008;-0,6082717986417063
Frankfurt am Main;2009;-0,14673692534870134
Frankfurt am Main;2010;0,27816934262146925
Frankfurt am Main;2011;-0,016654376218355603
Frankfurt am Main;2012;0,6097708003408555
Frankfurt am Main;2013;0,6307433685131228
Frankfurt am Main;2014;0,6129945910265108
Frankfurt am Main;2015;0,7861450595173054
Frankfurt am Main;2016;0,7754864434149665
Frankfurt am Main;2017;0,6220251522453459
Frankfurt am Main;2018;0,4483365039994171
Frankfurt am Main;2019;0,5422356893359942
Frankfurt am Main;2020;0,5056199629745302
Frankfurt am Main;2021;0,3863347044969582
Frankfurt am Main;2022;-0,5004241777611023
Frankfurt am Main;2023;-0,8765598917765367
Frankfurt am Main;2024;-0,7813233357710315
Frankfurt am Main;2025;-0,6199370668402154
Offenbach am Main;2004;-0,10754987790241598
Offenbach am Main;2005;0,22919119180437278
Offenbach am Main;2006;0,07599253905729828
Offenbach am Main;2007;-0,1095709330582382
Offenbach am Main;2008;-0,136808548942625
Offenbach am Main;2009;0,4832039268374984
Offenbach am Main;2010;0,7222995537455619
Offenbach am Main;2011;0,5596292418478331
Offenbach am Main;2012;0,8930072992695953
Offenbach am Main;2013;0,8926826965653257
Offenbach am Main;2014;0,7724243060574387
Offenbach am Main;2015;0,9122705535624793
Offenbach am Main;2016;0,9462265695995705
Offenbach am Main;2017;0,924032684735906
Offenbach am Main;2018;0,7354085996007383
Offenbach am Main;2019;0,819896858305239
Offenbach am Main;2020;0,8348847776517485
Offenbach am Main;2021;0,8114845642645802
Offenbach am Main;2022;-0,05396201153232123
Offenbach am Main;2023;-0,6214670432696936
Offenbach am Main;2024;-0,26562820562460104
Offenbach am Main;2025;0,09851626473458251
Wiesbaden;2004;-0,5983332271013367
Wiesbaden;2005;-0,2785866202418982
Wiesbaden;2006;-0,42440713160592697
Wiesbaden;2007;-0,5179686239424275
Wiesbaden;2008;-0,6468745795563724
Wiesbaden;2009;0,01434563088336285
Wiesbaden;2010;0,524679348446073
Wiesbaden;2011;0,3574732342465624
Wiesbaden;2012;0,6255520106825719
Wiesbaden;2013;0,7305552611835648
Wiesbaden;2014;0,7690524974818289
Wiesbaden;2015;0,8212128494973105
Wiesbaden;2016;0,8358982109222557
Wiesbaden;2017;0,7701088700225335
Wiesbaden;2018;0,7152577256536825
Wiesbaden;2019;0,7576654124611358
Wiesbaden;2020;0,7218849269754086
Wiesbaden;2021;0,6034786189488737
Wiesbaden;2022;-0,2150756709896264
Wiesbaden;2023;-0,7564362344671313
Wiesbaden;2024;-0,4897020622378556
Wiesbaden;2025;-0,38640887314009803
Bergstraße;2004;0,25678003205710725
Bergstraße;2005;0,625883361567913
Bergstraße;2006;0,5117522317646575
Bergstraße;2007;0,3407869892250889
Bergstraße;2008;0,35994167396578997
Bergstraße;2009;0,7483323543805477
Bergstraße;2010;0,8720358566233195
Bergstraße;2011;0,813052175327313
Bergstraße;2012;0,9159506072340372
Bergstraße;2013;0,9472853801452652
Bergstraße;2014;0,9331878724298709
Bergstraße;2015;0,9768010704101951
Bergstraße;2016;0,9438229464868447
Bergstraße;2017;0,9094341354002499
Bergstraße;2018;0,9428576817263095
Bergstraße;2019;0,892386187214271
Bergstraße;2020;0,9258448992613327
Bergstraße;2021;0,8766374543561688
Bergstraße;2022;0,4992957249600901
Bergstraße;2023;-0,2880966734284244
Bergstraße;2024;-0,02722506041402223
Bergstraße;2025;0,2683148921635105
Darmstadt-Dieburg;2004;0,2287922443444264
Darmstadt-Dieburg;2005;0,5652524709987806
Darmstadt-Dieburg;2006;0,4215675729752117
Darmstadt-Dieburg;2007;0,17808196704906384
Darmstadt-Dieburg;2008;0,1725954216492517
Darmstadt-Dieburg;2009;0,6298580139455574
Darmstadt-Dieburg;2010;0,7786901626795946
Darmstadt-Dieburg;2011;0,7137999640500985
Darmstadt-Dieburg;2012;0,8905086990643373
Darmstadt-Dieburg;2013;0,9237299910426431
Darmstadt-Dieburg;2014;0,9029523895394931
Darmstadt-Dieburg;2015;0,9242300283616971
Darmstadt-Dieburg;2016;0,9586278274747718
Darmstadt-Dieburg;2017;0,8981819236796582
Darmstadt-Dieburg;2018;0,7931126866143373
Darmstadt-Dieburg;2019;0,841519949739961
Darmstadt-Dieburg;2020;0,9147493933251694
Darmstadt-Dieburg;2021;0,8206742900339062
Darmstadt-Dieburg;2022;0,18278864470201514
Darmstadt-Dieburg;2023;-0,4373807825570703
Darmstadt-Dieburg;2024;-0,0359223904932511
Darmstadt-Dieburg;2025;0,20651012557294468
Groß-Gerau;2004;-0,016072764527517297
Groß-Gerau;2005;0,3624477146206624
Groß-Gerau;2006;0,10178006927898171
Groß-Gerau;2007;-0,18369347136752087
Groß-Gerau;2008;-0,17321623619662965
Groß-Gerau;2009;0,5108854757900848
Groß-Gerau;2010;0,8456733977188335
Groß-Gerau;2011;0,8482743068650014
Groß-Gerau;2012;0,9381779842679325
Groß-Gerau;2013;0,9454592193230148
Groß-Gerau;2014;0,9552707381667066
Groß-Gerau;2015;0,9681970192206134
Groß-Gerau;2016;0,9537527947104143
Groß-Gerau;2017;0,9469924934783297
Groß-Gerau;2018;0,9104760736074621
Groß-Gerau;2019;0,8963786694968077
Groß-Gerau;2020;0,8771245443649238
Groß-Gerau;2021;0,8583612910494192
Groß-Gerau;2022;0,3087928084101542
Groß-Gerau;2023;-0,2829080942608068
Groß-Gerau;2024;0,10725138988595617
Groß-Gerau;2025;0,22420980340008012
Hochtaunuskreis;2004;0,2965637369130222
Hochtaunuskreis;2005;0,6296648826055379
Hochtaunuskreis;2006;0,4497570955660733
Hochtaunuskreis;2007;0,2797321989510527
Hochtaunuskreis;2008;0,2007084121153047
Hochtaunuskreis;2009;0,7272950078795934
Hochtaunuskreis;2010;0,8176041140363838
Hochtaunuskreis;2011;0,7347550201570516
Hochtaunuskreis;2012;0,8841135194168253
Hochtaunuskreis;2013;0,8854966084132881
Hochtaunuskreis;2014;0,906055380777245
Hochtaunuskreis;2015;0,8988150794505789
Hochtaunuskreis;2016;0,8770695505583733
Hochtaunuskreis;2017;0,8056694809671463
Hochtaunuskreis;2018;0,7061618297884382
Hochtaunuskreis;2019;0,8165135822145505
Hochtaunuskreis;2020;0,7726759358588651
Hochtaunuskreis;2021;0,6889099252152296
Hochtaunuskreis;2022;-0,09690345097756405
Hochtaunuskreis;2023;-0,600798886759479
Hochtaunuskreis;2024;-0,44507146651872165
Hochtaunuskreis;2025;-0,19920972396130246
Main-Kinzig-Kreis;2004;0,29121897987292233
Main-Kinzig-Kreis;2005;0,642020490952811
Main-Kinzig-Kreis;2006;0,5087258164982816
Main-Kinzig-Kreis;2007;0,3603659068758471
Main-Kinzig-Kreis;2008;0,2741667616383468
Main-Kinzig-Kreis;2009;0,7882899914586382
Main-Kinzig-Kreis;2010;0,9134752823217384
Main-Kinzig-Kreis;2011;0,8599937046853514
Main-Kinzig-Kreis;2012;0,9456573311049168
Main-Kinzig-Kreis;2013;0,9573268081595319
Main-Kinzig-Kreis;2014;0,9684186226614148
Main-Kinzig-Kreis;2015;0,948815554339929
Main-Kinzig-Kreis;2016;0,9388013204264134
Main-Kinzig-Kreis;2017;0,9254851691639963
Main-Kinzig-Kreis;2018;0,8779282964710086
Main-Kinzig-Kreis;2019;0,8929816281154906
Main-Kinzig-Kreis;2020;0,8815378303205894
Main-Kinzig-Kreis;2021;0,8365134198200728
Main-Kinzig-Kreis;2022;0,3558454928470936
Main-Kinzig-Kreis;2023;-0,41746886888948287
Main-Kinzig-Kreis;2024;-0,06018990006503492
Main-Kinzig-Kreis;2025;0,12623208692158036
Main-Taunus-Kreis;2004;-0,028303763046964272
Main-Taunus-Kreis;2005;0,2635933736271652
Main-Taunus-Kreis;2006;0,06880435827680889
Main-Taunus-Kreis;2007;-0,19668696550634535
Main-Taunus-Kreis;2008;-0,14069832711238603
Main-Taunus-Kreis;2009;0,5101600647620913
Main-Taunus-Kreis;2010;0,7276341780263733
Main-Taunus-Kreis;2011;0,6367718506982756
Main-Taunus-Kreis;2012;0,880537380021757
Main-Taunus-Kreis;2013;0,9269677821877415
Main-Taunus-Kreis;2014;0,8944179549325693
Main-Taunus-Kreis;2015;0,9226283542878009
Main-Taunus-Kreis;2016;0,9274681392985584
Main-Taunus-Kreis;2017;0,8261969617020111
Main-Taunus-Kreis;2018;0,7504080581850726
Main-Taunus-Kreis;2019;0,8125563874528595
Main-Taunus-Kreis;2020;0,7794091930240196
Main-Taunus-Kreis;2021;0,7980572229208864
Main-Taunus-Kreis;2022;0,13456906654329015
Main-Taunus-Kreis;2023;-0,6480295226869086
Main-Taunus-Kreis;2024;-0,33943343728589326
Main-Taunus-Kreis;2025;-0,2294926743878601
Odenwaldkreis;2004;0,8718150092753111
Odenwaldkreis;2005;0,9522037102210211
Odenwaldkreis;2006;0,9351422539366273
Odenwaldkreis;2007;0,9006502061970844
Odenwaldkreis;2008;0,9154316053124444
Odenwaldkreis;2009;0,9761102895959279
Odenwaldkreis;2010;0,9888897081156944
Odenwaldkreis;2011;0,9123439707363483
Odenwaldkreis;2012;0,9593627909976515
Odenwaldkreis;2013;0,9891544720804296
Odenwaldkreis;2014;0,9864662897780319
Odenwaldkreis;2015;0,9974022825469401
Odenwaldkreis;2016;0,9734113893252259
Odenwaldkreis;2017;0,9480024737453195
Odenwaldkreis;2018;0,9832802585649902
Odenwaldkreis;2019;0,9520022835378271
Odenwaldkreis;2020;0,9427029559568042
Odenwaldkreis;2021;0,9356955164770788
Odenwaldkreis;2022;0,7866186941844179
Odenwaldkreis;2023;0,32819097070266395
Odenwaldkreis;2024;0,5022350308289786
Odenwaldkreis;2025;0,642179477182641
Offenbach;2004;0,28863946065791424
Offenbach;2005;0,6328514432762028
Offenbach;2006;0,42825125417763094
Offenbach;2007;0,19439364739044473
Offenbach;2008;0,18372552555419644
Offenbach;2009;0,7498505217085856
Offenbach;2010;0,8896699515365983
Offenbach;2011;0,8833483256946417
Offenbach;2012;0,9465411652170492
Offenbach;2013;0,94543630287096
Offenbach;2014;0,9611773471362874
Offenbach;2015;0,9539239598696792
Offenbach;2016;0,9559265822747012
Offenbach;2017;0,9040304768948589
Offenbach;2018;0,8898671033140663
Offenbach;2019;0,9174165899515534
Offenbach;2020;0,8801576582596752
Offenbach;2021;0,8767692188343419
Offenbach;2022;0,39042854017960865
Offenbach;2023;-0,3688426451466729
Offenbach;2024;-0,09562279516461655
Offenbach;2025;0,23467203443880233
Rheingau-Taunus-Kreis;2004;-0,25408061854923036
Rheingau-Taunus-Kreis;2005;0,0751839534520214
Rheingau-Taunus-Kreis;2006;-0,1629032572379091
Rheingau-Taunus-Kreis;2007;-0,29067455604563847
Rheingau-Taunus-Kreis;2008;-0,2776560629607824
Rheingau-Taunus-Kreis;2009;0,45121654720985094
Rheingau-Taunus-Kreis;2010;0,8191985084468092
Rheingau-Taunus-Kreis;2011;0,7946490475965258
Rheingau-Taunus-Kreis;2012;0,8953816033171406
Rheingau-Taunus-Kreis;2013;0,8573741008489688
Rheingau-Taunus-Kreis;2014;0,923160075006054
Rheingau-Taunus-Kreis;2015;0,9243812240101628
Rheingau-Taunus-Kreis;2016;0,9578406274868603
Rheingau-Taunus-Kreis;2017;0,8810662927436549
Rheingau-Taunus-Kreis;2018;0,8703984847901208
Rheingau-Taunus-Kreis;2019;0,8823377884695236
Rheingau-Taunus-Kreis;2020;0,8506270108454196
Rheingau-Taunus-Kreis;2021;0,7727921243331697
Rheingau-Taunus-Kreis;2022;0,1032192167361276
Rheingau-Taunus-Kreis;2023;-0,5155666512585529
Rheingau-Taunus-Kreis;2024;-0,3431414954633701
Rheingau-Taunus-Kreis;2025;-0,2822179464331557
Wetteraukreis;2004;-0,10512449000012956
Wetteraukreis;2005;0,14345387924584366
Wetteraukreis;2006;-0,18775497948130415
Wetteraukreis;2007;-0,5370965860840782
Wetteraukreis;2008;-0,45824884421951295
Wetteraukreis;2009;0,1468192053220077
Wetteraukreis;2010;0,4591135325828628
Wetteraukreis;2011;0,4837527405024203
Wetteraukreis;2012;0,8187178430039962
Wetteraukreis;2013;0,9233110175201314
Wetteraukreis;2014;0,8136947160239718
Wetteraukreis;2015;0,9238227759031423
Wetteraukreis;2016;0,8913203521515481
Wetteraukreis;2017;0,7767579902338964
Wetteraukreis;2018;0,7233147985841385
Wetteraukreis;2019;0,7125441128877431
Wetteraukreis;2020;0,6978454409126456
Wetteraukreis;2021;0,6643761615361833
Wetteraukreis;2022;-0,007659872958735152
Wetteraukreis;2023;-0,7480211155860735
Wetteraukreis;2024;-0,68307258174658
Wetteraukreis;2025;-0,45845672961339884
Gießen;2004;-0,13908165062437508
Gießen;2005;0,18092765150424675
Gießen;2006;-0,11827583181211752
Gießen;2007;-0,4153972121275568
Gießen;2008;-0,38610380363043206
Gießen;2009;0,34355656385622735
Gießen;2010;0,6154117342523417
Gießen;2011;0,5483544334593826
Gießen;2012;0,7898737849887139
Gießen;2013;0,9152249843246129
Gießen;2014;0,7875404817734288
Gießen;2015;0,7573232487012311
Gießen;2016;0,8458913473645657
Gießen;2017;0,8929730783527972
Gießen;2018;0,8867941473903869
Gießen;2019;0,8961981491119786
Gießen;2020;0,9179546884805916
Gießen;2021;0,8822422519382689
Gießen;2022;0,29637844166191957
Gießen;2023;-0,49452400140234515
Gießen;2024;-0,2588965313926992
Gießen;2025;-0,09233209289836163
Lahn-Dill-Kreis;2004;0,592807027814844
Lahn-Dill-Kreis;2005;0,5553594582409724
Lahn-Dill-Kreis;2006;0,16533128770425765
Lahn-Dill-Kreis;2007;0,18008843931635402
Lahn-Dill-Kreis;2008;-0,2707929245306328
Lahn-Dill-Kreis;2009;0,34523302160214336
Lahn-Dill-Kreis;2010;0,761822994443996
Lahn-Dill-Kreis;2011;0,7636403271123116
Lahn-Dill-Kreis;2012;0,9307042399803813
Lahn-Dill-Kreis;2013;0,9601519769425275
Lahn-Dill-Kreis;2014;0,9559299056904571
Lahn-Dill-Kreis;2015;0,932037990975857
Lahn-Dill-Kreis;2016;0,9303043128807925
Lahn-Dill-Kreis;2017;0,9196967261135035
Lahn-Dill-Kreis;2018;0,7866437285959014
Lahn-Dill-Kreis;2019;0,8698896608952554
Lahn-Dill-Kreis;2020;0,8391561351390872
Lahn-Dill-Kreis;2021;0,8791190110736965
Lahn-Dill-Kreis;2022;0,20134593070180073
Lahn-Dill-Kreis;2023;-0,6045451051020763
Lahn-Dill-Kreis;2024;-0,48934112683975506
Lahn-Dill-Kreis;2025;0,06929273299483699
Limburg-Weilburg;2004;-0,1784217206110162
Limburg-Weilburg;2005;0,2789752381938993
Limburg-Weilburg;2006;-0,047859486473297616
Limburg-Weilburg;2007;-0,2981884762458073
Limburg-Weilburg;2008;-0,2728570633806637
Limburg-Weilburg;2009;0,4492733781983697
Limburg-Weilburg;2010;0,8191464700903093
Limburg-Weilburg;2011;0,657582735239764
Limburg-Weilburg;2012;0,815120357905113
Limburg-Weilburg;2013;0,8325621329574056
Limburg-Weilburg;2014;0,8328620634693517
Limburg-Weilburg;2015;0,9282020995322587
Limburg-Weilburg;2016;0,9138044066550638
Limburg-Weilburg;2017;0,8773504300289581
Limburg-Weilburg;2018;0,912369130897838
Limburg-Weilburg;2019;0,9260685605623817
Limburg-Weilburg;2020;0,8587404283242677
Limburg-Weilburg;2021;0,6228012281653892
Limburg-Weilburg;2022;0,02505756105122649
Limburg-Weilburg;2023;-0,7673822211347323
Limburg-Weilburg;2024;-0,4436216903929501
Limburg-Weilburg;2025;-0,7550346408318128
Marburg-Biedenkopf;2004;0,8834961845358255
Marburg-Biedenkopf;2005;0,9308863466587785
Marburg-Biedenkopf;2006;0,844701148899161
Marburg-Biedenkopf;2007;0,7425618733182459
Marburg-Biedenkopf;2008;0,8004822730420815
Marburg-Biedenkopf;2009;0,9466871674367973
Marburg-Biedenkopf;2010;0,9573408966396745
Marburg-Biedenkopf;2011;0,9374237321291469
Marburg-Biedenkopf;2012;0,9652603165499833
Marburg-Biedenkopf;2013;0,9403292917433661
Marburg-Biedenkopf;2014;0,7842594163481411
Marburg-Biedenkopf;2015;0,9379176031210864
Marburg-Biedenkopf;2016;0,9467699322172046
Marburg-Biedenkopf;2017;0,901551038332342
Marburg-Biedenkopf;2018;0,8676460623874176
Marburg-Biedenkopf;2019;0,8900523120652147
Marburg-Biedenkopf;2020;0,886440834751505
Marburg-Biedenkopf;2021;0,7384027662360871
Marburg-Biedenkopf;2022;0,20883575995402232
Marburg-Biedenkopf;2023;-0,587344099227634
Marburg-Biedenkopf;2024;-0,5288108008926063
Marburg-Biedenkopf;2025;-0,3703951029800924
Vogelsbergkreis;2004;-0,055116873816329154
Vogelsbergkreis;2005;0,18944532678098266
Vogelsbergkreis;2006;-0,1018908270801522
Vogelsbergkreis;2007;-0,3585537585876098
Vogelsbergkreis;2008;-0,19332016706875846
Vogelsbergkreis;2009;0,645572312224987
Vogelsbergkreis;2010;0,8673594676394293
Vogelsbergkreis;2011;0,845861874114851
Vogelsbergkreis;2012;0,9590431583536349
Vogelsbergkreis;2013;0,9874783892434019
Vogelsbergkreis;2014;0,975926452199135
Vogelsbergkreis;2015;0,995267553088714
Vogelsbergkreis;2016;0,9950043910293765
Vogelsbergkreis;2017;0,9971038482551777
Vogelsbergkreis;2018;0,9722982093866379
Vogelsbergkreis;2019;0,9821229833762604
Vogelsbergkreis;2020;0,966345901875696
Vogelsbergkreis;2021;0,8990039486165087
Vogelsbergkreis;2022;0,6745718377965648
